Date,Volume,PctChange,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
1981-02-02,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-03,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-04,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-05,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-06,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-09,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-10,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-11,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-12,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-13,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-17,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-18,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-19,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-20,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-23,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-24,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-25,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-26,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-02-27,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-02,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-03,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-04,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-05,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-06,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-09,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-10,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-11,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-12,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-13,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-16,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-17,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-18,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-19,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-20,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-23,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-24,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-25,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-26,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-27,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-30,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-04-01,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
